own_mmsi;obst_mmsi;own_speed;obst_speed;r_maneuver_own;r_maneuver_obst;r_cpa;COLREG;pre_man_t_cpa_own
244850970;266199000;6.7616286892;4.616937934;9892.1910136228;9892.1910136228;3443.3913472041;-1;
244850970;266199000;6.7616286892;4.616937934;9892.1910136228;9892.1910136228;3443.3913472041;-1;
211141000;219021313;8.7205134882;2.9876577524;8226.4591781641;8226.4591781641;3445.1677128988;-2;
244016000;219005502;2.3822894308;3.8599470618;7498.6821115447;7498.6821115447;3446.1156858121;-1;
244016000;219005502;2.3822894308;3.8599470618;7498.6821115447;7498.6821115447;3446.1156858121;-1;
219384000;219188000;6.4174934896;1.6460715061;5734.8317656231;5734.8317656231;3449.3062548866;-2;
219022257;219018405;11.2636539352;2.2945026042;7133.3129203758;7133.3129203758;345.0312739448;-1;
219022257;219018405;11.2636539352;2.2945026042;7133.3129203758;7133.3129203758;345.0312739448;-1;
219002159;220333000;5.9155369544;4.4623462302;6645.9607281416;7135.7269510541;345.1858195233;-1;0
258801110;257031860;2.2533068576;4.3723758681;7911.063817212;7911.063817212;345.2362958902;-1;
219020578;219009244;1.3023197071;3.6580130665;9086.7065370243;9086.7065370243;345.9285619893;-1;
257948780;257046980;2.5467679398;1.388933015;3573.0105681344;3618.8497868798;3450.8977629017;-1;0
220124000;219013539;4.6091006944;4.2441666667;11206.6362201153;11206.6362201153;3451.6478977439;-1;44
220124000;219013539;4.6091006944;4.2441666667;11206.6362201153;11206.6362201153;3451.6478977439;-1;44
220124000;219013539;4.6062507891;4.2511087437;11206.6362201153;11206.6362201153;3451.6756075854;-1;45
220124000;219013539;4.6062507891;4.2511087437;11206.6362201153;11206.6362201153;3451.6756075854;-1;45
311601000;257088050;6.3752929688;2.1135427517;5212.0432855071;5925.4089521315;3452.4590424797;-2;
210167000;219012351;8.9875052083;1.1679496528;6404.8084249258;6404.8084249258;3453.4610132446;-2;
212636000;249412000;6.5162962963;7.1499739583;12344.9226441481;12344.9226441481;3453.8652231956;3;
249412000;212636000;7.1499739583;6.5162962963;12344.9226441481;12344.9226441481;3453.8652231956;3;
212636000;249412000;6.5162962963;7.1499739583;12344.9226441481;12344.9226441481;3453.8652231956;3;
249412000;212636000;7.1499739583;6.5162962963;12344.9226441481;12344.9226441481;3453.8652231956;3;
219830000;219743000;5.626233724;1.4277842882;4733.37575204;4733.37575204;3453.8703464375;-2;
210167000;219012351;8.9485199653;1.1542344835;7649.1334751068;7649.1334751068;3454.0219469482;-2;
210167000;219012351;9.0188541667;1.1836241319;5615.8332249097;5615.8332249097;3454.10211922;-2;
210167000;219012351;9.0188541667;1.1836241319;5615.6981979092;5615.6981979092;3454.10211922;-2;
311913000;219020578;5.4016666667;1.6195989443;7127.595437453;10793.9429815985;3454.2506973293;-2;46
232018048;219013539;5.3801526757;1.2258246528;6595.2791631591;6595.2791631591;3454.4804211343;-2;
538002019;219829000;5.7157908443;4.312279788;6813.9556918137;6813.9556918137;3456.350296194;-1;
230964000;219001518;5.7086491402;1.3495554315;6574.0180597562;6574.0180597562;3456.564706468;-2;
215795000;220343000;6.7086770833;1.2861111111;6640.5630491699;6640.5630491699;3458.1707447725;-2;
215795000;220343000;6.7086770833;1.2861111111;6641.3044893304;6641.3044893304;3458.1707447725;-2;
220574000;257076500;8.4709172454;5.8819487847;765.5060091208;765.5060091208;346.1565108444;-2;
220574000;257076500;8.4709172454;5.8819487847;765.5315081693;765.5315081693;346.4102192488;-2;
259983000;257633590;6.2443982797;3.9870357876;975.5485123765;2832.6251516923;346.4233537162;-2;23
257683390;257689430;3.8629004893;1.6183260338;1410.8748208115;649.2549114177;346.6945197144;-1;
244643000;219015055;3.0009259259;10.2882190394;9206.9071821106;9962.6534843886;346.7529956612;-1;25
244643000;219015055;3.0009259259;10.2882190394;9206.1683419325;9961.9506142121;346.7529956612;-1;39
258132930;258188660;3.1959358724;2.5404462348;10742.5637768644;10742.5637768644;346.770817688;-1;
258132930;258188660;3.4338161892;2.7136442057;6069.2404244683;5701.7232833592;346.770817688;3;
258132930;258188660;3.2309522569;2.9837777778;3124.0419235343;2367.0361298468;346.770817688;3;
258188660;258132930;2.7136442057;3.4338161892;5701.7232833592;6069.2404244683;346.770817688;3;53
258188660;258132930;2.9837777778;3.2309522569;2367.0361298468;3124.0419235343;346.770817688;3;0
258132930;258188660;3.1959358724;2.5404462348;10742.5637768644;10742.5637768644;346.770817688;-1;
258132930;258188660;3.4338161892;2.7136442057;6069.2404244683;5701.7232833592;346.770817688;3;
258132930;258188660;3.2309522569;2.9837777778;3124.0419235343;2367.0361298468;346.770817688;3;
258188660;258132930;2.7136442057;3.4338161892;5701.7232833592;6069.2404244683;346.770817688;3;53
258188660;258132930;2.9837777778;3.2309522569;2367.0361298468;3124.0419235343;346.770817688;3;0
219751000;220088000;1.3183755305;1.3772850759;3526.8887946744;3526.8887946744;346.7978229459;3;
220088000;219751000;1.3772850759;1.3183755305;3526.8887946744;3526.8887946744;346.7978229459;3;
219751000;220088000;1.3183755305;1.3772850759;3526.8887946744;3526.8887946744;346.7978229459;3;
220088000;219751000;1.3772850759;1.3183755305;3526.8887946744;3526.8887946744;346.7978229459;3;
219001588;248701000;3.1481588542;7.8211631944;9735.9981193507;9735.9981193507;3460.1461602077;3;
219001588;248701000;3.1481588542;7.8211631944;9735.9981193507;9735.9981193507;3460.1461602077;3;
255805829;266066000;5.3503115355;1.3373546007;6543.5754339658;6543.5754339658;3462.1250078528;-2;
232003548;357568000;7.5269652778;7.1969973958;6100.1993885446;6100.1993885446;3463.3961858269;-1;
219801000;219013485;1.2797056749;4.2200520833;13641.0614561331;13641.0614561331;3465.453772596;-1;
255801560;219013485;5.6530835262;1.4350409915;5181.4401945791;5181.4401945791;3465.7495408641;-2;
244630705;230023990;2.4588836806;3.0344184028;13212.9634987765;13212.9634987765;3468.3163768607;-1;0
244630705;230023990;2.6753790509;3.1640342882;9094.1602635977;8851.0364167142;3468.3163768607;-1;0
244630705;230023990;2.5617725694;3.2000052083;6845.446139588;6638.052007178;3468.3163768607;-1;0
244630705;230023990;2.4588836806;3.0344184028;13212.9634987765;13212.9634987765;3468.3163768607;-1;0
244630705;230023990;2.6753790509;3.1640342882;9094.1602635977;8851.0364167142;3468.3163768607;-1;0
244630705;230023990;2.5617725694;3.2000052083;6845.446139588;6638.052007178;3468.3163768607;-1;0
258763000;211588280;5.4364988426;2.6010257523;5358.5037090591;5001.3167516165;3469.1842629068;-2;
219013539;219801000;1.3288140191;2.9322663484;14401.1193790622;14401.1193790622;347.6011651304;-1;
257880810;257076500;1.8109047309;10.4239305556;9383.3365435755;9747.3606283958;347.6137223989;-1;115
257880810;257076500;1.8109047309;10.4239305556;9589.9577063718;9747.3811995838;347.6844690233;-1;188
219024000;219018405;4.0934505208;3.7917311508;853.4614519707;853.4614519707;347.8397619594;-2;
219024000;219018405;4.2187123843;3.9444089988;347.8397619594;405.4203867592;347.8397619594;-2;0
219024000;219018405;4.0934505208;3.7917311508;853.4614519707;853.4614519707;347.8397619594;-2;
219024000;219018405;4.2187123843;3.9444089988;347.8397619594;405.4203867592;347.8397619594;-2;0
219024000;219018405;4.0934505208;3.7917311508;853.469495647;853.469495647;347.8760842599;-2;
219024000;219018405;4.2187123843;3.9444089988;347.8760842599;405.4203867592;347.8760842599;-2;0
219024000;219018405;4.0934505208;3.7917311508;853.4614519707;853.4614519707;347.9329389408;-2;
219024000;219018405;4.2187123843;3.9444089988;347.9329389408;405.4203867592;347.9329389408;-2;0
219024000;219018405;4.0934505208;3.7917311508;853.469495647;853.469495647;347.9692515151;-2;
219024000;219018405;4.2187123843;3.9444089988;347.9692515151;405.5141181266;347.9692515151;-2;0
244630705;230023990;2.5724049085;3.0441007734;13225.4630546533;13909.977997107;3470.8235751764;-1;0
244630705;230023990;2.6753790509;3.1640342882;9100.0534311618;8856.7974900638;3470.8235751764;-1;0
244630705;230023990;2.5617725694;3.2000052083;6848.2399563684;6640.6905454177;3470.8235751764;-1;0
244630705;230023990;2.5724049085;3.0441007734;13225.4630546533;13909.977997107;3470.8235751764;-1;0
244630705;230023990;2.6753790509;3.1640342882;9100.0534311618;8856.7974900638;3470.8235751764;-1;0
244630705;230023990;2.5617725694;3.2000052083;6848.2399563684;6640.6905454177;3470.8235751764;-1;0
220546000;219188000;5.8351709587;1.4017717978;8516.6559411544;8516.6559411544;3471.9607097431;-2;
235093018;244140042;4.9780825273;3.2611385479;5669.6298230131;5669.6298230131;3472.1060611681;-2;
257015100;257759190;6.3729484954;2.4009640239;3608.3092799814;4173.5930479624;3472.3855805483;-2;0
636012813;219018405;6.467875744;1.3373546007;5946.6977811219;5946.6977811219;3476.7924197455;-2;
636012813;219018405;6.467875744;1.3373546007;5946.0617369819;5946.0617369819;3476.8910509247;-2;
376503000;219796000;5.1705685764;1.3546032263;5195.1565693442;5195.1565693442;3477.1739904699;-2;
258193270;258257500;7.2189684606;3.3527643953;1409.6384571939;1050.2522792168;348.3195228522;-1;
245745000;246127000;8.6426666667;7.157437996;4261.0036188673;4261.0036188673;3481.3687078504;-2;
258761000;314258000;5.3494184028;3.8068888889;3740.5289732871;3740.5289732871;3481.8475799495;-2;
258761000;314258000;5.3494184028;3.7994822669;3784.7875818862;3784.7875818862;3481.9130603736;-2;
227207310;257386700;3.0694738619;4.4252493248;8474.2028982082;7833.3556845071;3482.9501288419;-1;71
227207310;257386700;3.0694738619;4.4252493248;8474.2028982082;7833.3556845071;3482.9501288419;-1;71
246011000;244543000;3.2496075666;3.8841225405;5554.8314798921;6357.426511569;3483.4141485043;-1;70
219294000;219829000;4.9129444444;1.9499654948;6579.2312354864;5739.0352647462;3483.663350555;-1;0
219002506;220137000;4.2154448255;3.8279450373;3676.1207882767;3676.1207882767;3484.6331643374;-2;
219002506;220137000;4.2696209491;3.9387152778;3514.8276102819;3514.8276102819;3484.6331643374;-2;
220279000;257353000;4.1379476687;7.591500496;8999.6895352007;8999.6895352007;3485.3395315234;-1;78
220279000;257353000;4.1379476687;7.591500496;8999.6895352007;8999.6895352007;3485.3395315234;-1;78
220279000;257353000;4.1379476687;7.591500496;9000.1757360621;9000.1757360621;3485.399150743;-1;51
220279000;257353000;4.1379476687;7.591500496;9000.1757360621;9000.1757360621;3485.399150743;-1;51
249436000;219009799;7.3636559606;4.1158904803;4004.5930479888;4004.5930479888;3485.9877294678;-1;
249436000;219009799;7.3636559606;4.1158904803;4004.5930479888;4004.5930479888;3485.9877294678;-1;
304922000;219801000;6.7952886285;1.4234302662;5772.1804060511;5772.1804060511;3489.4948473955;-2;
257483600;257756790;2.555141059;3.1898234954;7497.8513255465;8125.8925269782;349.3000143143;-1;0
219709000;219439000;2.7997318328;4.7764099702;3698.8484532352;3698.8484532352;349.5057796375;-1;
219439000;219709000;1.3031922743;1.4343153212;3703.4681111088;3703.4681111088;349.5057796375;3;
219709000;219439000;1.4343153212;1.3031922743;3703.4681111088;3703.4681111088;349.5057796375;3;
219709000;219439000;2.7997318328;4.7764099702;3698.8484532352;3698.8484532352;349.5057796375;-1;
219439000;219709000;1.3031922743;1.4343153212;3703.4681111088;3703.4681111088;349.5057796375;3;
219709000;219439000;1.4343153212;1.3031922743;3703.4681111088;3703.4681111088;349.5057796375;3;
219022257;219024000;7.1867199901;3.8066592262;3845.7504651238;3837.4881498188;349.516809324;-1;
219022257;219024000;7.1867199901;3.8066592262;3845.7504651238;3837.3933040542;349.516809324;-1;
219022257;219024000;7.1867199901;3.8066592262;3845.7504651238;3837.4881498188;349.516809324;-1;
219022257;219024000;7.1867199901;3.8066592262;3845.7504651238;3837.3933040542;349.516809324;-1;
219022257;219024000;7.1867199901;3.8066592262;3845.7504651238;3837.3933040542;349.516809324;-1;
219022257;219024000;7.1867199901;3.8066592262;3845.7504651238;3837.3933040542;349.516809324;-1;
259490000;257659800;13.0299131944;5.5010479798;5985.4279579659;5985.4279579659;3491.6879256314;-2;
219017843;211567940;3.0147248264;2.6345182292;3565.6187639735;3923.1730384983;3493.2604827009;-1;0
219017843;211567940;3.0147248264;2.6345182292;3565.6187639735;3923.1730384983;3493.2604827009;-1;0
477634900;357262000;5.1560551698;5.2583188657;13405.6375861053;13405.6375861053;3493.7528533083;-1;
255805340;266436000;4.362328125;4.7441423611;13982.4600668123;13982.4600668123;3493.9802002874;-1;
255805340;266436000;4.362328125;4.7441423611;13982.4600668123;13982.4600668123;3493.9802002874;-1;
236652000;219005583;6.6461399306;1.3865483507;8386.754272065;8386.754272065;3495.6157254481;-2;
259657000;257898500;6.7739874132;1.018640191;7650.5766560437;7650.5766560437;3497.2622792693;-2;
305299000;219012459;5.7516152034;1.4735732887;8491.9331850881;8491.9331850881;3499.1898633827;-2;
257437000;257064430;5.9025227348;5.4116187169;4484.2693875368;4484.2693875368;3499.8917940416;-2;
257437000;257064430;5.8839583333;5.4087000868;4062.6594947153;4062.6594947153;3499.8917940416;-2;
257437000;257064430;5.8615662202;5.341609871;3657.069693074;3657.069693074;3499.8917940416;-2;
257072950;258136440;2.9729262153;3.3949314236;6491.8080416784;6491.8080416784;350.0405976455;-1;55
257072950;258136440;2.9729262153;3.3949314236;6491.8080416784;6491.8080416784;350.0405976455;-1;55
219013885;636092270;3.2239858218;8.4159895833;8646.6675257003;8646.6675257003;3500.0490582276;-1;
219013885;636092270;3.2239858218;8.4159895833;8646.6675257003;8646.6675257003;3500.0490582276;-1;
257176000;257812180;4.7199273003;2.6621495226;4270.3731757307;3991.870690541;3503.4296938857;-2;11
246140000;219023588;4.598182147;1.4190762442;6740.4196345628;6740.4196345628;3503.5092835613;-2;
265411000;232008661;7.4313107639;5.1966927083;4688.0602662509;5201.049741158;3505.5700962896;-2;
218057000;219024000;6.5665566196;3.8517860943;8055.7534073481;7064.5945566607;3506.3370345704;-1;
218057000;219024000;6.5665566196;3.8517860943;8055.7731627697;7064.5968731415;3506.3370345704;-1;
218057000;219024000;6.5665566196;3.8517860943;8055.7534073481;7064.5945566607;3506.3370345704;-1;
218057000;219024000;6.5665566196;3.8517860943;8055.7731627697;7064.5968731415;3506.3370345704;-1;
219002047;219661000;4.3753948643;1.5505069545;5846.3637322698;9087.4095148177;3506.383562875;-2;91
257622600;257951470;1.9240423177;3.118015625;7682.1539720316;7542.3269731562;3507.1346153235;-1;169
232016246;266274000;4.9408484623;1.0362093874;9133.818025886;9133.818025886;3507.5227739817;-2;
219053000;664288000;7.2613603671;4.8648301091;5350.775219536;5350.775219536;3509.0420359409;-2;
220574000;219011018;10.5670104167;1.9653385417;3773.4180698672;4787.0667135523;351.0096294975;-1;56
220574000;219011018;10.5670104167;1.9653385417;3773.4180698672;4787.0667135523;351.0096294975;-1;56
265251000;211130770;3.3719312263;3.0306733349;7670.435349444;7670.435349444;351.1455111489;-1;
220574000;219011018;10.5670104167;1.9653385417;3774.6521349656;4788.8473320832;351.2215397723;-1;74
220574000;219011018;10.5670104167;1.9653385417;3774.6521349656;4788.8473320832;351.2215397723;-1;74
258111720;257857690;2.7265555556;2.7470529514;9678.0670017313;9678.0670017313;351.3162820024;-1;
257857690;258111720;3.3442907986;3.2000052083;14127.5223068307;14517.820881248;351.3162820024;3;
258111720;257857690;3.2000052083;3.3442907986;14517.820881248;14127.5223068307;351.3162820024;3;130
257857690;258111720;3.3442907986;3.2000052083;14127.5223068307;14517.820881248;351.3162820024;3;
258111720;257857690;3.2000052083;3.3442907986;14517.820881248;14127.5223068307;351.3162820024;3;130
265251000;211130770;3.226969697;2.6283982402;9864.3829132896;9864.3829132896;351.5060739162;-1;
219005583;220307000;1.0819625031;1.3890287078;4930.4857894532;4930.4857894532;351.9892754048;3;
220307000;219005583;1.3890287078;1.0819625031;4930.4857894532;4930.4857894532;351.9892754048;3;
219005583;220307000;1.0819625031;1.3890287078;4930.4857894532;4930.4857894532;351.9892754048;3;
220307000;219005583;1.3890287078;1.0819625031;4930.4857894532;4930.4857894532;351.9892754048;3;
249856000;219018405;4.6840633401;4.0095032482;5128.605200247;5128.605200247;3513.1853352762;-1;71
249856000;219018405;4.6840633401;4.0095032482;5128.605200247;5128.605200247;3513.1853352762;-1;71
249856000;219018405;4.6840633401;4.0095032482;5128.7225943699;5128.7225943699;3514.6791958869;-1;84
249856000;219018405;4.6840633401;4.0095032482;5128.7225943699;5128.7225943699;3514.6791958869;-1;84
244860007;219012521;6.3320003019;1.5522889304;7751.4910888164;7751.4910888164;3516.8073163027;-2;
257376700;257746220;3.7299734158;2.4885747613;4570.5436109942;4135.155616177;3517.169171365;-1;90
257376700;257746220;4.0984743924;2.5718872975;3812.7540295697;3877.3643058139;3517.169171365;-1;92
236668000;219013485;6.0923485243;1.3450411241;6580.8646848268;6580.8646848268;3518.4353013804;-2;
249856000;220333000;4.7495011574;4.1227899306;6743.9125409513;6743.9125409513;3518.8276712564;-1;
249856000;220333000;4.7495011574;4.1227899306;6743.9125409513;6743.9125409513;3518.8276712564;-1;
240243000;219023313;5.0224100379;1.0801323785;5298.5758699862;5298.5758699862;3519.2616299446;-2;
314318000;245634000;5.4751587302;4.1448375496;3947.5942370006;4295.7421011974;3519.5388391095;-2;
258590010;219294000;1.68919307;4.2609129051;8869.71602984;8869.71602984;352.4843968178;-1;0
219294000;258590010;4.8791840278;3.3006835938;3428.0790335113;3428.0790335113;352.4843968178;3;
258590010;219294000;3.3006835938;4.8791840278;3428.0790335113;3428.0790335113;352.4843968178;3;22
258590010;219294000;1.68919307;4.2609129051;8869.71602984;8869.71602984;352.4843968178;-1;0
219294000;258590010;4.8791840278;3.3006835938;3428.0790335113;3428.0790335113;352.4843968178;3;
258590010;219294000;3.3006835938;4.8791840278;3428.0790335113;3428.0790335113;352.4843968178;3;22
258590010;219294000;1.68919307;4.2609129051;8870.1906022362;8870.1906022362;352.5812530467;-1;0
219294000;258590010;4.8791840278;3.3006835938;3428.5300071605;3428.5300071605;352.5812530467;3;
258590010;219294000;3.3006835938;4.8791840278;3428.5300071605;3428.5300071605;352.5812530467;3;20
258590010;219294000;1.68919307;4.2609129051;8870.1906022362;8870.1906022362;352.5812530467;-1;0
219294000;258590010;4.8791840278;3.3006835938;3428.5300071605;3428.5300071605;352.5812530467;3;
258590010;219294000;3.3006835938;4.8791840278;3428.5300071605;3428.5300071605;352.5812530467;3;20
258590010;219294000;1.68919307;4.2609129051;8870.6652405555;8870.6652405555;352.6061400486;-1;0
219294000;258590010;4.8791840278;3.3006835938;3429.0711934867;3429.0711934867;352.6061400486;3;
258590010;219294000;3.3006835938;4.8791840278;3429.0711934867;3429.0711934867;352.6061400486;3;48
258590010;219294000;1.68919307;4.2609129051;8870.6652405555;8870.6652405555;352.6061400486;-1;0
219294000;258590010;4.8791840278;3.3006835938;3429.0711934867;3429.0711934867;352.6061400486;3;
258590010;219294000;3.3006835938;4.8791840278;3429.0711934867;3429.0711934867;352.6061400486;3;48
236561000;257889670;6.3984027778;2.8373280582;10408.2456206606;10408.2456206606;352.6146054831;3;
257889670;236561000;2.8373280582;6.3984027778;10408.2456206606;10408.2456206606;352.6146054831;3;
236561000;257889670;6.3984027778;2.8373280582;10408.2456206606;10408.2456206606;352.6146054831;3;
257889670;236561000;2.8373280582;6.3984027778;10408.2456206606;10408.2456206606;352.6146054831;3;
257680700;257989690;3.5197243924;3.0052799479;9097.4115538432;9644.1008419655;352.9623917643;-1;0
219437000;220295000;10.8853229167;1.9032434896;5375.5790023029;5375.5790023029;3522.7733861263;-2;
219002827;219006157;1.1266785482;4.1521293403;4628.3763297727;4628.3763297727;3523.1441994332;-1;
219002827;219006157;1.1266785482;4.1521293403;4628.3763297727;4628.3763297727;3523.1441994332;-1;
219002827;219006157;1.1266785482;4.1521293403;4628.3763297727;4628.3763297727;3523.1441994332;-1;
219002827;219006157;1.1266785482;4.1521293403;4628.3763297727;4628.3763297727;3523.147161275;-1;
219002827;219006157;1.1266785482;4.1521293403;4628.3763297727;4628.3763297727;3523.147161275;-1;
219002827;219006157;1.1266785482;4.1521293403;4628.2945811605;4628.2945811605;3523.2441556043;-1;
305767000;219709000;6.5775396825;1.4481668527;6533.6882233544;6533.6882233544;3523.8253546395;-2;
241372000;257176000;3.9171843998;1.0362093874;4981.9244524581;4981.9244524581;3525.4114596739;-2;
257556700;265686500;12.1745547386;2.7264846303;9953.0456710496;9953.0456710496;3526.679823857;-2;
244140388;258657000;6.7993077257;4.8098546007;5652.7570972049;5652.7570972049;3526.7862906618;-2;
212963000;376503000;7.6736049107;4.5135418733;6961.8491257711;4182.5102510335;3528.1182094709;-2;
211141000;246649000;9.4615731838;5.2526509081;2054.1082176945;2054.1082176945;353.325812813;-2;14
219801000;220088000;1.370593621;1.3262749273;5171.8842262758;5171.8842262758;353.3864739913;3;
220088000;219801000;1.3262749273;1.370593621;5171.8842262758;5171.8842262758;353.3864739913;3;
219801000;220088000;1.370593621;1.3262749273;5171.8842262758;5171.8842262758;353.3864739913;3;
220088000;219801000;1.3262749273;1.370593621;5171.8842262758;5171.8842262758;353.3864739913;3;
220088000;219013485;4.6326124132;4.2877738715;512.3917446642;512.3917446642;353.4354962366;-2;
209979000;219106000;9.5746378968;1.3888851687;6229.7357199162;6229.7357199162;3530.2060053204;-2;
244016000;219002827;2.4357451637;3.6232879154;5117.1146752833;7859.6080519324;3533.1224108429;-1;73
244016000;219002827;2.4357451637;3.6232879154;5117.1146752833;7859.6080519324;3533.1224108429;-1;73
308095000;538005690;8.0479909939;5.8904893663;6129.2062561151;6332.440838255;3534.3349091449;-2;27
258145760;257680700;3.6867178819;3.0830494792;7482.6209238475;7482.6209238475;3534.6335778974;-1;
258145760;257680700;3.6867178819;3.0830494792;7482.6209238475;7482.6209238475;3534.6335778974;-1;
219384000;231837000;5.4434652778;3.0764179688;5200.1428874599;5200.1428874599;3536.7236717052;-1;
257115000;219006656;5.4880772569;3.6341968936;8847.4035355013;8847.4035355013;3537.4191679811;-1;
257115000;219006656;5.4880772569;3.6341968936;8847.4035355013;8847.4035355013;3537.4191679811;-1;
219013539;236386000;1.3168572049;5.1444444444;1864.3163492283;1864.3163492283;354.9001267963;-1;
220574000;258152970;16.2564444444;3.2610954861;9038.3612679512;9927.7870671162;3540.1235034953;-2;153
219750000;255806119;4.2361284722;5.0636159336;12481.7575052554;11372.1231707188;3540.1730409685;3;
255806119;219750000;5.0636159336;4.2361284722;11372.1231707188;12481.7575052554;3540.1730409685;3;53
219750000;255806119;4.2361284722;5.0636159336;12481.7575052554;11372.1231707188;3540.1730409685;3;
255806119;219750000;5.0636159336;4.2361284722;11372.1231707188;12481.7575052554;3540.1730409685;3;53
257349500;244140388;4.167;6.8123697917;13473.6068793772;13473.6068793772;3541.5818570238;-1;
220278000;244912000;3.899328125;8.9475821759;7064.0524070819;8614.0312815778;3544.9345099734;-1;159
220278000;244912000;3.899328125;8.9475821759;7064.0524070819;8614.0312815778;3544.9345099734;-1;159
220278000;244912000;3.899328125;8.9475821759;7064.0524070819;8614.0312815778;3544.9345099734;-1;159
220278000;244912000;3.899328125;8.9475821759;7064.0524070819;8614.0312815778;3544.9345099734;-1;159
235111726;219023692;6.4342875744;3.2509233424;6913.9250972223;6913.9250972223;3546.1779763571;-2;
248615000;219013485;5.6751038673;1.738467433;6494.906355753;8756.6069924372;3546.5957494476;-2;64
244860278;219439000;5.1484635417;1.48420623;5399.3650923048;5399.3650923048;3547.0433109845;-2;
244770290;258152970;2.9235011221;2.6739249873;6381.1027550103;9220.4832378786;3547.317003032;-1;0
257353000;249776000;7.1499739583;5.7006875;5283.4076286049;5283.4076286049;3547.8680034635;-2;
220075000;314464000;1.9096991645;5.0595410156;5277.5140786169;5277.5140786169;3548.795271638;-1;
220075000;314464000;1.8848652541;5.0224100379;3779.1898629204;3779.1898629204;3548.795271638;-1;
235002520;219006005;6.5168321759;4.2398796296;12481.248510065;11742.3990231979;3549.3992463514;-2;
220574000;314193000;8.4709172454;5.9670196759;773.3162677715;773.3162677715;355.036688245;-2;
258126000;235100004;6.084109375;3.7693773148;10034.5500551843;8263.010011491;355.2337962526;-1;32
220574000;314193000;8.4709172454;5.9670196759;773.4254844521;773.4254844521;355.3472808395;-2;
304944000;219006005;6.9104357639;1.3955645255;1957.8955641198;2978.3254523306;355.6420953712;-2;50
219013485;219013539;1.3202734375;1.0288051577;2224.0513887948;2091.0867031283;355.7783720239;3;
219013485;219013539;1.3271059028;1.0083914931;1263.0358070934;1401.5464387597;355.7783720239;3;43
219013539;219013485;1.0288051577;1.3202734375;2091.0867031283;2224.0513887948;355.7783720239;3;43
219013539;219013485;1.0083914931;1.3271059028;1401.5464387597;1263.0358070934;355.7783720239;3;
219013485;219013539;1.3202734375;1.0288051577;2224.0513887948;2091.0867031283;355.7783720239;3;
219013485;219013539;1.3271059028;1.0083914931;1263.0358070934;1401.5464387597;355.7783720239;3;43
219013539;219013485;1.0288051577;1.3202734375;2091.0867031283;2224.0513887948;355.7783720239;3;43
219013539;219013485;1.0083914931;1.3271059028;1401.5464387597;1263.0358070934;355.7783720239;3;
219013485;219013539;1.3202734375;1.0288051577;2228.2634606348;2095.0186443085;355.8930738298;3;
219013485;219013539;1.3271059028;1.0083914931;1265.3166955352;1403.9646790429;355.8930738298;3;130
219013539;219013485;1.0288051577;1.3202734375;2095.0186443085;2228.2634606348;355.8930738298;3;130
219013539;219013485;1.0083914931;1.3271059028;1403.9646790429;1265.3166955352;355.8930738298;3;
219013485;219013539;1.3202734375;1.0288051577;2228.2634606348;2095.0186443085;355.8930738298;3;
219013485;219013539;1.3271059028;1.0083914931;1265.3166955352;1403.9646790429;355.8930738298;3;130
219013539;219013485;1.0288051577;1.3202734375;2095.0186443085;2228.2634606348;355.8930738298;3;130
219013539;219013485;1.0083914931;1.3271059028;1403.9646790429;1265.3166955352;355.8930738298;3;
249856000;219006301;4.3858398438;4.4591883681;7528.357313518;7528.357313518;3553.8640787177;-1;0
249856000;219006301;4.3858398438;4.4591883681;7528.357313518;7528.357313518;3553.8640787177;-1;0
219429000;304970000;4.9394704861;8.3068041088;10163.2387047634;10163.2387047634;3554.0659588702;-1;
219429000;304970000;4.9394704861;8.3068041088;10163.2387047634;10163.2387047634;3554.0659588702;-1;
219067000;215389000;4.6162202381;4.5117237103;5742.8792055902;5742.8792055902;3554.1585361376;-1;
230941700;249934000;6.4753397817;4.8349739583;3812.9204817305;3556.4598760565;3556.4598760565;-2;
219067000;215389000;4.7087270221;4.5295225694;6607.5288701602;6607.5288701602;3558.9103557128;-1;
245745000;219012521;8.4119704861;1.5862037037;13174.7647132691;13174.7647132691;3559.8239984584;3;27
245745000;219012521;8.4119704861;1.5862037037;13174.7647132691;13174.7647132691;3559.8239984584;3;27
257525600;257744610;3.7201768663;2.9516501194;5312.0979847891;5312.0979847891;356.0067415092;-1;
257525600;257744610;3.7349470486;2.9938255208;3561.0675155071;3296.7039797349;356.0067415092;-1;
212801000;211200040;5.4450729167;2.3681525608;3048.1288719475;6035.262172433;356.4581462107;-2;
257036300;220329000;5.8822660819;2.9956376401;3750.3786182198;12627.4191226869;3561.7106353549;-2;72
211577000;244150372;7.6125859076;3.2727924449;7752.939619267;10223.2009175209;3563.3265160521;-2;
247206000;258761000;8.3562772817;6.033813244;12436.865298378;11666.7739006977;3563.7871892132;-1;
249856000;219002827;4.7093399563;3.7535390947;4898.0424212128;6012.7603993507;3563.8917520037;-1;54
249856000;219002827;4.7093399563;3.7535390947;4898.0424212128;6012.7603993507;3563.8917520037;-1;54
249856000;219002827;4.7093399563;3.7535390947;4898.1256047594;6012.7681021307;3564.4888287102;-1;67
249856000;219002827;4.7093399563;3.7535390947;4898.1256047594;6012.7681021307;3564.4888287102;-1;67
266440000;304010688;7.2578197338;4.5097620081;3586.0658555024;3586.0658555024;3565.3285248347;-1;
